"StationUID","StationID","AuthorityID","StationNameZh_tw","StationNameEn","PositionLat","PositionLon","GeoHash","StationAddressZh_tw","StationAddressEn","StopDescription","BikesCapacity","LocationCity","LocationCityCode","LocationTown","LocationTownCode","InfoDate"
"TPE500113002",500113002,"TPE","YouBike2.0_寶興長泰街口(西南角)","YouBike2.0_Baoxing St & Changtai St Intersection (Southwest)",25.0216,121.49597,"wsqqken9m","寶興街/長泰街(西南側)","Baoxing St & Changtai St Intersection. (Southwest)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500113003",500113003,"TPE","YouBike2.0_萬大路486巷口","YouBike2.0_Ln. 486, Wanda Rd",25.01975,121.4973,"wsqqkdxws","萬大路482號(旁)","No. 482, Wanda Rd.",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500113004",500113004,"TPE","YouBike2.0_國興中華路口","YouBike2.0_Guoxing Rd & Sec. 2, Zhonghua Rd Intersection",25.02485,121.50898,"wsqqm58hk","國興路2號前","No. 2, Guoxing Rd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500113005",500113005,"TPE","YouBike2.0_古亭國中","YouBike2.0_Guting Junior High School",25.02442,121.5107,"wsqqm593u","中華路二段465號對側","No. 465, Sec. 2, Zhonghua Rd. (Opposite)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113006",500113006,"TPE","YouBike2.0_國興水源路口","YouBike2.0_Guoxing Rd & Shuiyuan Rd Intersection",25.02297,121.50845,"wsqqkgrc2","國興路1巷15號對側","No. 15, Ln 1, Guoxing Rd. (Opposite)",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500113007",500113007,"TPE","YouBike2.0_青年公園高爾夫球場","YouBike2.0_Youth Park Golf Driving Range",25.02481,121.50755,"wsqqkgxh5","國興路42號對側","No. 42, Guoxing Rd. (Opposite)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500113008",500113008,"TPE","YouBike2.0_國興青年路口","YouBike2.0_Guoxing Rd & Qingnian Rd Intersection",25.02594,121.50651,"wsqqkgy6d","國興路與青年路口西南側","Guoxing Rd & Qingnian Rd Intersection. (Southwest)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500113009",500113009,"TPE","YouBike2.0_青年公園棒球場","YouBike2.0_Youth Park Baseball Field",25.0241,121.50289,"wsqqkg7xy","青年路66號對側","No. 66, Qingnian Rd (Opposite)",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500113010",500113010,"TPE","YouBike2.0_青年公園籃球場","YouBike2.0_Youth Park Basketball Courts",25.02085,121.50539,"wsqqkfvt0","青年公園籃球場南側","Youth Park Basketball Courts. (South)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500113012",500113012,"TPE","YouBike2.0_復華花園新城","YouBike2.0_Fuhua Garden Metro",25.02964,121.50258,"wsqqkue2p","西藏路123號前","No. 123, Xizang Rd.",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500113013",500113013,"TPE","YouBike2.0_新和國小","YouBike2.0_Xinhe Elementary School",25.02582,121.50255,"wsqqkgg3y","萬大路277巷37弄1號東側","No. 1, Aly. 37, Ln. 277, Wanda Rd. (East)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113014",500113014,"TPE","YouBike2.0_莒光郵局","YouBike2.0_Taipei Juguang Post Office",25.03124,121.50122,"wsqqkuf3x","莒光路210號前","No. 210, Juguang Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500113015",500113015,"TPE","YouBike2.0_莒光立體停車場","YouBike2.0_Juguang Car Park",25.03116,121.50336,"wsqqkuu11","莒光路137號前","No. 137, Juguang Rd.",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500113016",500113016,"TPE","YouBike2.0_艋舺大道146巷口","YouBike2.0_Ln. 146, Bangka Blvd Intersection",25.03301,121.5016,"wsqqkv4gb","艋舺大道142號前","No. 142, Bangka Blvd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500113017",500113017,"TPE","YouBike2.0_東園國小","YouBike2.0_Dongyuan Elementary School",25.02257,121.49807,"wsqqkg0pn","東園街199號前方","No. 199, Dongyuan St.",NA,27,NA,NA,NA,NA,"2023-05-31"
"TPE500113018",500113018,"TPE","YouBike2.0_華中疏散門","YouBike2.0_Huazhong Evacuation Gate",25.01688,121.49534,"wsqqkdnjy","環河南路三段371號前","No. 371, Sec. 3, Huanhe S. Rd.",NA,12,NA,NA,NA,NA,"2023-05-31"
"TPE500113019",500113019,"TPE","YouBike2.0_錦德公園","YouBike2.0_Jinde Park",25.02332,121.49264,"wsqqkek5r","德昌街243號前","No. 243, Dechang St.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500113020",500113020,"TPE","YouBike2.0_忠德公園","YouBike2.0_Zhongde Park",25.02516,121.49604,"wsqqkewwn","東園街66巷20弄27號前","No. 27, Aly 20, Ln 66, Dongyuan St.",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500113022",500113022,"TPE","YouBike2.0_華江高中","YouBike2.0_Hua Jiang Senior High School",25.02744,121.49619,"wsqqksng6","東園街35巷14號對側","No. 14, Ln 35, Dongyuan St. (Opposite)",NA,50,NA,NA,NA,NA,"2023-05-31"
"TPE500113023",500113023,"TPE","YouBike2.0_西園艋舺路口","YouBike2.0_Sec. 2, Xiyuan Rd & Bangka Blvd Intersection",25.03267,121.49757,"wsqqktpcf","西園路二段與艋舺大道口西南側","Sec. 2, Xiyuan Rd & Bangka Blvd Intersection. (Southwest)",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500113025",500113025,"TPE","YouBike2.0_雙園國中","YouBike2.0_Shuang Yuan Junior High School",25.02673,121.49176,"wsqqkegx7","西園路二段320巷與興義街口","Sec. 2, Xiyuan Rd & Xingyi St Intersection",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500113026",500113026,"TPE","YouBike2.0_長順區民活動中心","YouBike2.0_Changshun Community Center",25.03284,121.48908,"wsqqkt1du","長順街127號前","No. 127, Changshun St.",NA,26,NA,NA,NA,NA,"2023-05-31"
"TPE500113027",500113027,"TPE","YouBike2.0_華江國小","YouBike2.0_Hwa Chiang Elementary School",25.03397,121.49029,"wsqqkt692","環河南路二段250巷25弄2號對側","No. 2, Aly. 25, Ln. 250, Sec. 2, Huanhe S. R. (Opposite)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500113028",500113028,"TPE","YouBike2.0_華江八號公園","YouBike2.0_Huajiang No.8 Park",25.03388,121.49293,"wsqqktk2y","環河南路二段216號旁","No. 2, Aly. 25, Ln. 250, Sec. 2, Huanhe S. R",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113029",500113029,"TPE","YouBike2.0_環河南雙園街口","YouBike2.0_Sec. 2, Huanhe S. R & Shuangyuan St Intersection",25.03203,121.49127,"wsqqksgnp","環河南路二段282號前","No. 282, Sec. 2, Huanhe S. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113030",500113030,"TPE","YouBike2.0_大理高中","YouBike2.0_Dali Senior High School",25.03062,121.49021,"wsqqksdmz","環河南路二段與西藏路口東側","Sec. 2, Huanhe S. Rd & Xizang Rd (East)",NA,37,NA,NA,NA,NA,"2023-05-31"
"TPE500113031",500113031,"TPE","YouBike2.0_糖廍文化園區","YouBike2.0_Tang bu Cultural Park",25.03383,121.4946,"wsqqktm8t","大理街177號對側","No. 177, Dali St. (Opposite)",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500113032",500113032,"TPE","YouBike2.0_兩棵樹公園","YouBike2.0_Liangkeshu Park",25.03211,121.49502,"wsqqksvyx","艋舺大道與大理街160巷20弄口東側","Bangka Blvd & Aly. 20, Ln. 160, Dali St Intersection. (East)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500113033",500113033,"TPE","YouBike2.0_萬華青年公宅","YouBike2.0_Wanhua Qingnian Public Housing",25.02021,121.50376,"wsqqkfu36","青年路188號前","No. 188, Qingnian Rd.",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500113034",500113034,"TPE","YouBike2.0_開封西寧路口","YouBike2.0_Kaifeng St. & Xining Rd. Intersection",25.04662,121.50717,"wsqqkzwg4","西寧南路12號(對面)","No. 12, Xining Rd. (Opposite)",NA,41,NA,NA,NA,NA,"2023-05-31"
"TPE500113035",500113035,"TPE","YouBike2.0_峨嵋停車場","YouBike2.0_Emei Parking Lots",25.04441,121.50541,"wsqqkzjw3","峨嵋街83號(旁)","No. 83, Emei St. (Side)",NA,47,NA,NA,NA,NA,"2023-05-31"
"TPE500113036",500113036,"TPE","YouBike2.0_長沙公園","YouBike2.0_Changsha Park",25.0417,121.49992,"wsqqky9w3","環河南路一段280-1號(對面)","No. 280-1, Sec. 1, Huanhe S Rd. (Opposite)",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500113037",500113037,"TPE","YouBike2.0_貓公園(中興橋頭)","YouBike2.0_Cat Park (Zhongxing Bridgehead)",25.04367,121.50218,"wsqqkz51v","成都路108號(對面)","No. 108, Chengdu Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113038",500113038,"TPE","YouBike2.0_西本願寺廣場","YouBike2.0_Nishi Honganji Relics Plaza",25.04099,121.50769,"wsqqkyx4q","中華路一段164號(前)","No. 164-1, Sec. 1, Zhonghua Rd.",NA,65,NA,NA,NA,NA,"2023-05-31"
"TPE500113039",500113039,"TPE","YouBike2.0_中華桂林路口","YouBike2.0_Zhonghua Rd. & Guilin Rd. Intersection",25.03771,121.50662,"wsqqkvyrj","中華路一段與桂林路口西北側","Sec. 1, Zhonghua Rd. & Guilin Rd. (Northwest)",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500113040",500113040,"TPE","YouBike2.0_捷運龍山寺站(1號出口)","YouBike2.0_MRT Longshan Temple Sta. (Exit 1)",25.03535,121.49938,"wsqqkv91k","和平西路三段/西園路一段(東北側)","Sec. 3, Heping W Rd. & Sec. 1, Xiyuan Rd. (Northeast)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500113041",500113041,"TPE","YouBike2.0_龍山國小","YouBike2.0_Longshan Elementary School",25.0355,121.49541,"wsqqktw62","和平西路三段235號(旁)","No. 235, Sec. 3, Heping W Rd. (Side)",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500113042",500113042,"TPE","YouBike2.0_華西公園","YouBike2.0_Huaxi Park",25.03852,121.49881,"wsqqky0ez","桂林路134號(對面)","No. 134, Guilin Rd. (Opposite)",NA,33,NA,NA,NA,NA,"2023-05-31"
"TPE500113043",500113043,"TPE","YouBike2.0_老松國小","YouBike2.0_laosong Elementary School",25.03792,121.50177,"wsqqky4bk","康定路238號(對面)","No. 238, Kangding Rd. (Opposite)",NA,40,NA,NA,NA,NA,"2023-05-31"
"TPE500113044",500113044,"TPE","YouBike2.0_萬華火車站","YouBike2.0_Wanhua Train Sta.",25.03364,121.50322,"wsqqkv5zw","艋舺大道83號(前)","No. 83, Bangka Blvd.",NA,53,NA,NA,NA,NA,"2023-05-31"
"TPE500113045",500113045,"TPE","YouBike2.0_萬華火車站(D2廣場)","YouBike2.0_Wanhua Train Sta. (D2 Plaza)",25.03394,121.50117,"wsqqkv63q","康定路/康定路287巷(東南側)","Kangding Rd. & Ln. 287, Kangding Rd. Intersection",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500113046",500113046,"TPE","YouBike2.0_捷運龍山寺站(3號出口)","YouBike2.0_MRT Longshan Temple Sta. (Exit 3)",25.03509,121.50199,"wsqqkv7pc","和平西路三段/和平西路三段88巷(西南側)","Sec. 3, Heping W Rd. & Ln. 88, Sec. 3, Heping W Rd. Intersection (Southwest)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500113047",500113047,"TPE","YouBike2.0_臺北市電影主題公園(峨嵋街)","YouBike2.0_Taipei Cinema Park (Emei St.)",25.04445,121.50306,"wsqqkz5y6","峨嵋街100號(對面)","No. 100, Emei St. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113048",500113048,"TPE","YouBike2.0_臺北市電影主題公園(康定路)","YouBike2.0_Taipei Cinema Park (Kangding Rd.)",25.04551,121.50318,"wsqqkz7ut","康定路18-2號(對面)","No. 18-2, Kangding Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113049",500113049,"TPE","YouBike2.0_中華峨嵋街口","YouBike2.0_Zhonghua Rd. & Emei St. Intersection",25.04345,121.50841,"wsqqkzp8x","中華路一段130號(前)","No. 130, Sec. 1, Zhonghua Rd.",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500113050",500113050,"TPE","YouBike2.0_萬華266號綠地","YouBike2.0_wanhua greehs NO.266",25.0403,121.50197,"wsqqky7n3","康定路81號(對面)","No. 81, Kangding Rd. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113051",500113051,"TPE","YouBike2.0_萬大國小(萬大路344巷口)","YouBike2.0_Wanda Elementary School (Ln. 344, Wanda Rd.)",25.02376,121.49986,"wsqqkg3mz","萬大路346號(旁)","No. 346, Wanda Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500113052",500113052,"TPE","YouBike2.0_德昌街10巷口","YouBike2.0_Ln. 10, Dechang St.",25.02533,121.4996,"wsqqkg9r1","德昌街15號(對面)","No. 15, Dechang St. (Opposite)",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500113053",500113053,"TPE","YouBike2.0_環河南和平西路口","YouBike2.0_Huanhe S. Rd. & Heping W. Rd. Intersection",25.03517,121.49048,"wsqqktd8m","環河南路一段/和平西路三段口(西南側)","Sec. 1, Huanhe S. Rd. & Sec. 3, Heping W. Rd. Intersection (Southwest)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113054",500113054,"TPE","YouBike2.0_長順街60巷口","YouBike2.0_Ln. 60, Changshun St.",25.03119,121.48858,"wsqqksc33","長順街60巷38號對側","No. 38, Ln. 60, Changshun St. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113055",500113055,"TPE","YouBike2.0_西園公園","YouBike2.0_Xiyuan Park",25.0271,121.49775,"wsqqkspcq","東園街35巷/東園街67巷交叉口","Ln. 35, Dongyuan St. & Ln. 67, Dongyuan St. Intersection",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500113056",500113056,"TPE","YouBike2.0_華江污水廠","YouBike2.0_Huajiang Sewage Treatment Plant",25.03606,121.49163,"wsqqktet8","桂林路246巷66號南側","No. 66, Ln. 246, Guilin Rd. (South)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113057",500113057,"TPE","YouBike2.0_柳鄉公園","YouBike2.0_Liuxiang Park",25.03718,121.49524,"wsqqktyhh","環河南路二段102號西北側","No. 102, Sec. 2, Huanhe S. Rd. (Northwest)",NA,21,NA,NA,NA,NA,"2023-05-31"
"TPE500113058",500113058,"TPE","YouBike2.0_綠堤社區公園","YouBike2.0_Luti Community Park",25.03286,121.49301,"wsqqkthdb","大理街170巷與環河南路二段159巷口","Ln. 170, Dali St. & Ln.159, Sec. 2, Huanhe S. Rd. Intersection",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500113059",500113059,"TPE","YouBike2.0_長順艋舺大道口","YouBike2.0_Changshun St. & Bangka Blvd. Intersection",25.03035,121.49228,"wsqqkseur","長順街與雙園街106巷口","Changshun St. & Ln. 106, Shuangyuan St. Intersection",NA,26,NA,NA,NA,NA,"2023-05-31"
"TPE500113060",500113060,"TPE","YouBike2.0_富民路145巷口","YouBike2.0_Ln. 145, Fumin Rd.",25.01796,121.49988,"wsqqkf3s0","富民路151號對側","No. 151, Fumin Rd. (Opposite)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113061",500113061,"TPE","YouBike2.0_環南綜合市場","YouBike2.0_Huanhe Market",25.0286,121.48908,"wsqqks3dh","環河南路二段245號旁","No. 245, Sec. 2, Huanhe S. Rd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500113062",500113062,"TPE","YouBike2.0_龍山國中","YouBike2.0_LongShan Junior High School",25.03646,121.50492,"wsqqkvtpv","南寧路與廣州街口南側","Nanning Rd. & Guangzhou St. Intersection (South)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113063",500113063,"TPE","YouBike2.0_洛陽停車場","YouBike2.0_Luoyang Parking",25.04776,121.50612,"wsqqkzy1c","昆明街與洛陽街口西側","Kunming St. & Luoyang St. Intersection (West)",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500113064",500113064,"TPE","YouBike2.0_桂林昆明街口","YouBike2.0_Guilin Rd. & Kunming St. Intersection",25.03811,121.50362,"wsqqkyh1x","桂林路與昆明街口西北側","Guilin Rd. & Kunming St. Intersection (Northwest)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113065",500113065,"TPE","YouBike2.0_萬華國中_1","YouBike2.0_Wanhuaguomin Junior High School",25.02926,121.49936,"wsqqku3nh","西藏路 / 莒光路299巷口(東南側)","Xizang Rd. & Ln. 299, Juguang Rd. Intersection (Southeast)",NA,26,NA,NA,NA,NA,"2023-05-31"
"TPE500113066",500113066,"TPE","YouBike2.0_青年公園3號出口","YouBike2.0_Youth Park (Exit 3)",25.02273,121.50271,"wsqqkg5xf","青年路/青年路106巷(東側)","Qingnian Rd. & Ln. 106, Qingnian Rd. Intersection (East)",NA,38,NA,NA,NA,NA,"2023-05-31"
"TPE500113068",500113068,"TPE","YouBike2.0_捷運龍山寺站(1號出口)_1","YouBike2.0_MRT Longshan Temple Sta. (Exit 1)_1",25.03548,121.50026,"wsqqkv9f1","和平西路三段/和平西路三段109巷(西北側)","Sec. 3, Heping W. Rd. & Ln. 109, Sec. 3, Heping W. Rd. Intersection (Northwest)",NA,36,NA,NA,NA,NA,"2023-05-31"
"TPE500113069",500113069,"TPE","YouBike2.0_莒光社會住宅","YouBike2.0_Juguang Social Housing",25.0317,121.50033,"wsqqkucu4","萬大路與興寧街66巷22弄口西北側","Wanda Rd. & Aly. 22, Ln. 66, Xingning St. Intersection (Northwest)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500113070",500113070,"TPE","YouBike2.0_艋舺西藏路口","YouBike2.0_Bangka Blvd. & Xizang Rd. Intersection",25.0287,121.49156,"wsqqks76w","艋舺大道與西藏路口西南側(華翠大橋下)","Bangka Blvd. & Xizang Rd. Intersection (Southwest) (Under Huacui Bridge)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500113071",500113071,"TPE","YouBike2.0_萬大路493巷","YouBike2.0_Ln. 493, Wanda Rd.",25.01975,121.4992,"wsqqkf9n8","萬大路493巷44號旁","No. 44, Ln. 493, Wanda Rd.",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500113072",500113072,"TPE","YouBike2.0_雙園國中地下停車場","YouBike2.0_Shuangyuan Car Park",25.02768,121.49134,"wsqqks5kc","西園路二段320巷55弄8-10號前","No. 10, Aly. 55, Ln. 320, Sec. 2, Xiyuan Rd.",NA,12,NA,NA,NA,NA,"2023-05-31"
"TPE500113073",500113073,"TPE","YouBike2.0_青年路152巷口","YouBike2.0_Ln. 152, Qingnian Rd.",25.01979,121.5009,"wsqqkfdqb","青年路152巷59號對側","No. 59, Ln. 152, Qingnian Rd. (Opposite)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500119005",500119005,"TPE","YouBike2.0_臺大水源舍區A棟","YouBike2.0_NTU ShuiYuan Dorms(A)",25.01493,121.53044,"wsqqm3zf8","汀洲路三段60巷2弄路側(A舍北側)","Aly. 2, Ln. 60, Sec. 3, Tingzhou Rd. Dorms A(North)",NA,37,NA,NA,NA,NA,"2023-05-31"
"TPE500119006",500119006,"TPE","YouBike2.0_臺大卓越研究大樓","YouBike2.0_NTU Complex for Research Excellence",25.01466,121.52917,"wsqqm3ybf","臺大水源舍區C南側","NTU Prince House Chang Hsing Dorms C(South)",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500119007",500119007,"TPE","YouBike2.0_臺大水源修齊會館","YouBike2.0_NTU ShuiYuan HsiuChi House",25.01411,121.52997,"wsqqm3xmv","思源街16號之1旁","No.16-1, Siyuan St.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500119008",500119008,"TPE","YouBike2.0_臺大檔案展示館","YouBike2.0_NTU Archives",25.01391,121.52895,"wsqqm3wst","臺大檔案展示館東北側","NTU Archives(Northeast)",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500119009",500119009,"TPE","YouBike2.0_臺大水源舍區B棟","YouBike2.0_NTU ShuiYuan Dorms(B)",25.01525,121.53009,"wsqqm3zs2","汀洲路三段60巷2弄路側(B舍北側)","Aly. 2, Ln. 60, Sec. 3, Tingzhou Rd. Dorms B(North)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500119043",500119043,"TPE","YouBike2.0_臺大男八舍東側","YouBike2.0_NTU 8th Men's Dorm(East)",25.01729,121.54531,"wsqqmf686","臺大男八舍東側","NTU 8th Men's Dorm(East)",NA,42,NA,NA,NA,NA,"2023-05-31"
"TPE500119044",500119044,"TPE","YouBike2.0_臺大禮賢樓東南側","YouBike2.0_NTU Courtesy House(Southeast)",25.01408,121.53759,"wsqqm9svx","臺大仰萃樓東南側","NTU The Apex Building(Southeast)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500119045",500119045,"TPE","YouBike2.0_臺大農業陳列館北側","YouBike2.0_NTU Agricultural Exhibition Hall(North)",25.01839,121.53404,"wsqqmd6qs","農業陳列館北側","NTU Agricultural Exhibition Hall(North)",NA,45,NA,NA,NA,NA,"2023-05-31"
"TPE500119046",500119046,"TPE","YouBike2.0_臺大管理學院二館北側","YouBike2.0_NTU Building 2, College of Management(North)",25.01355,121.53673,"wsqqm9s67","管理學院二號館北側","NTU Building 2, College of Management(North)",NA,40,NA,NA,NA,NA,"2023-05-31"
"TPE500119047",500119047,"TPE","YouBike2.0_臺大土木系館","YouBike2.0_NTU Dept. of Civil Engineering",25.01761,121.53844,"wsqqmdmd4","臺大土木工程學系所南側","NTU Dept. of Civil Engineering(South)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500119048",500119048,"TPE","YouBike2.0_臺大大一女舍北側","YouBike2.0_NTU Freshman Women's Dorm(North)",25.01547,121.53436,"wsqqm9fte","臺大女一舍北側","NTU Freshman Women's Dorm(North)",NA,53,NA,NA,NA,NA,"2023-05-31"
"TPE500119049",500119049,"TPE","YouBike2.0_臺大女九舍西南側","YouBike2.0_NTU 9th Women's Dorm(Southwest)",25.01937,121.53902,"wsqqmdwh2","臺大女九舍西南側","NTU 9th Women's Dorm(Southwest)",NA,62,NA,NA,NA,NA,"2023-05-31"
"TPE500119050",500119050,"TPE","YouBike2.0_臺大小福樓東側","YouBike2.0_NTU Xiao Fu Commissary(East)",25.01846,121.5376,"wsqqmdkzp","臺大小福樓東側","NTU Xiao Fu Commissary(East)",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500119051",500119051,"TPE","YouBike2.0_臺大立體機車停車場","YouBike2.0_NTU Parking lot(Motorcycle)",25.01616,121.54251,"wsqqmf099","基隆路三段/基隆路三段156巷口北側","Ln. 156, Sec. 3, Keelung Rd. Intersection(North)",NA,27,NA,NA,NA,NA,"2023-05-31"
"TPE500119052",500119052,"TPE","YouBike2.0_臺大工綜館南側","YouBike2.0_NTU College of Engineering Building(South)",25.01857,121.54059,"wsqqmdrpt","臺大工學院東南側","NTU College of Engineering Building(Southeast)",NA,26,NA,NA,NA,NA,"2023-05-31"
"TPE500119053",500119053,"TPE","YouBike2.0_臺大天文數學館南側","YouBike2.0_NTU Astronomy - Mathematics Building(South)",25.02108,121.53783,"wsqqmdvnk","臺大天文數學館西南側","NTU Astronomy - Mathematics Building(Southwest)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500119054",500119054,"TPE","YouBike2.0_臺大心理系館南側","YouBike2.0_NTU Dept. of Psychology (South Hall)",25.01941,121.5404,"wsqqmdxh8","臺大心理學系南側","NTU Dept. of Psychology (South Hall)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500119055",500119055,"TPE","YouBike2.0_臺大樂學館東側","YouBike2.0_NTU Lesyue Building(East)",25.01793,121.53585,"wsqqmd7sn","臺大文學院西側","Liberal Arts Research Building(West)",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500119056",500119056,"TPE","YouBike2.0_臺大農化新館西側","YouBike2.0_NTU New Agricultural Chemistry Building(West)",25.01627,121.53535,"wsqqmd566","臺大生化科技學系西側","NTU Department of Biochemical Science and Technology(West)",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500119057",500119057,"TPE","YouBike2.0_臺大五號館西側","YouBike2.0_NTU Building No.5(West)",25.01666,121.53718,"wsqqmdhst","臺大生物系館西側","NTU Department of Bioenvironmental Systems Engineering(West)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500119058",500119058,"TPE","YouBike2.0_臺大舊體育館西側","YouBike2.0_NTU Gymnasium(West)",25.0198,121.53583,"wsqqmdewy","臺大田徑場東側","NTU Sports Field(East)",NA,33,NA,NA,NA,NA,"2023-05-31"
"TPE500119059",500119059,"TPE","YouBike2.0_臺大共同教室北側","YouBike2.0_NTU Common Subjects Classroom Building(North)",25.01595,121.53791,"wsqqmdj0q","臺大共同教學館東北側","NTU Common Subjects Classroom Building(Northeast)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500119060",500119060,"TPE","YouBike2.0_臺大共同教室東南側","YouBike2.0_NTU Common Subjects Classroom Building(Southeast)",25.01566,121.53786,"wsqqm9vnv","臺大共同教學館東南側","NTU Common Subjects Classroom Building(Southeast)",NA,12,NA,NA,NA,NA,"2023-05-31"
